,event_id,store_id,campaign_id,product_code,base_price,promo_type,quantity_sold(before_promo),quantity_sold(after_promo),incremental_revenue,incremental_sold_units,revenue_before_promo,revenue_after_promo,city,product_name,category,campaign_name,start_date,end_date
516,cb7ddd,STVJD-1,CAMP_DIW_01,P09,110,50% OFF,49,65,1760.00,16,5390.00,7150.00,Vijayawada,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care,Diwali,12-11-2023,18-11-2023
517,f57184,STHYD-5,CAMP_SAN_01,P05,55,25% OFF,21,18,-165.00,-3,1155.00,990.00,Hyderabad,Atliq_Scrub_Sponge_For_Dishwash,Home Care,Sankranti,10-01-2024,16-01-2024
518,4f76ac,STMYS-3,CAMP_DIW_01,P04,290,25% OFF,383,344,-11310.00,-39,111070.00,99760.00,Mysuru,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples,Diwali,12-11-2023,18-11-2023
519,3b086a,STBLR-4,CAMP_SAN_01,P06,415,25% OFF,36,29,-2905.00,-7,14940.00,12035.00,Bengaluru,Atliq_Fusion_Container_Set_of_3,Home Care,Sankranti,10-01-2024,16-01-2024
520,0cc836,STVSK-0,CAMP_SAN_01,P05,55,25% OFF,18,14,-220.00,-4,990.00,770.00,Visakhapatnam,Atliq_Scrub_Sponge_For_Dishwash,Home Care,Sankranti,10-01-2024,16-01-2024
521,aacd2a,STMYS-3,CAMP_SAN_01,P10,50,25% OFF,25,21,-200.00,-4,1250.00,1050.00,Mysuru,Atliq_Cream_Beauty_Bathing_Soap (125GM),Personal Care,Sankranti,10-01-2024,16-01-2024
522,3968a6,STMYS-3,CAMP_SAN_01,P05,55,25% OFF,19,16,-165.00,-3,1045.00,880.00,Mysuru,Atliq_Scrub_Sponge_For_Dishwash,Home Care,Sankranti,10-01-2024,16-01-2024
523,fc2170,STCBE-3,CAMP_SAN_01,P08,1190,BOGOF,40,158,140420.00,118,47600.00,188020.00,Coimbatore,Atliq_Double_Bedsheet_set,Home Care,Sankranti,10-01-2024,16-01-2024
524,368ca0,STBLR-4,CAMP_SAN_01,P04,370,BOGOF,432,1736,482480.00,1304,159840.00,642320.00,Bengaluru,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples,Sankranti,10-01-2024,16-01-2024
525,729701,STVSK-2,CAMP_SAN_01,P06,415,25% OFF,22,18,-1660.00,-4,9130.00,7470.00,Visakhapatnam,Atliq_Fusion_Container_Set_of_3,Home Care,Sankranti,10-01-2024,16-01-2024
526,6d863b,STCBE-1,CAMP_SAN_01,P07,300,BOGOF,40,155,34500.00,115,12000.00,46500.00,Coimbatore,Atliq_Curtains,Home Care,Sankranti,10-01-2024,16-01-2024
527,1d651c,STCHE-5,CAMP_SAN_01,P15,3000,500 Cashback,121,273,456000.00,152,363000.00,819000.00,Chennai,Atliq_Home_Essential_8_Product_Combo,Combo1,Sankranti,10-01-2024,16-01-2024
528,a7aa70,STMDU-2,CAMP_SAN_01,P11,190,50% OFF,25,28,570.00,3,4750.00,5320.00,Madurai,Atliq_Doodh_Kesar_Body_Lotion (200ML),Personal Care,Sankranti,10-01-2024,16-01-2024
529,06c981,STHYD-2,CAMP_DIW_01,P14,1020,BOGOF,42,139,98940.00,97,42840.00,141780.00,Hyderabad,Atliq_waterproof_Immersion_Rod,Home Appliances,Diwali,12-11-2023,18-11-2023
530,626cb9,STMLR-0,CAMP_DIW_01,P09,110,50% OFF,36,48,1320.00,12,3960.00,5280.00,Mangalore,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care,Diwali,12-11-2023,18-11-2023
531,6c1493,STVJD-1,CAMP_SAN_01,P15,3000,500 Cashback,66,144,234000.00,78,198000.00,432000.00,Vijayawada,Atliq_Home_Essential_8_Product_Combo,Combo1,Sankranti,10-01-2024,16-01-2024
532,c22ead,STBLR-6,CAMP_SAN_01,P11,190,50% OFF,43,66,4370.00,23,8170.00,12540.00,Bengaluru,Atliq_Doodh_Kesar_Body_Lotion (200ML),Personal Care,Sankranti,10-01-2024,16-01-2024
533,a35a4f,STCHE-6,CAMP_DIW_01,P10,65,50% OFF,122,153,2015.00,31,7930.00,9945.00,Chennai,Atliq_Cream_Beauty_Bathing_Soap (125GM),Personal Care,Diwali,12-11-2023,18-11-2023
534,4f7c26,STCBE-4,CAMP_DIW_01,P15,3000,500 Cashback,316,818,1506000.00,502,948000.00,2454000.00,Coimbatore,Atliq_Home_Essential_8_Product_Combo,Combo1,Diwali,12-11-2023,18-11-2023
535,c4dae9,STHYD-0,CAMP_DIW_01,P08,1190,BOGOF,52,180,152320.00,128,61880.00,214200.00,Hyderabad,Atliq_Double_Bedsheet_set,Home Care,Diwali,12-11-2023,18-11-2023
536,f199be,STBLR-6,CAMP_DIW_01,P06,415,25% OFF,87,78,-3735.00,-9,36105.00,32370.00,Bengaluru,Atliq_Fusion_Container_Set_of_3,Home Care,Diwali,12-11-2023,18-11-2023
537,c1debe,STCHE-3,CAMP_DIW_01,P15,3000,500 Cashback,381,1303,2766000.00,922,1143000.00,3909000.00,Chennai,Atliq_Home_Essential_8_Product_Combo,Combo1,Diwali,12-11-2023,18-11-2023
538,d61f6f,STHYD-3,CAMP_SAN_01,P03,200,BOGOF,331,903,114400.00,572,66200.00,180600.00,Hyderabad,Atliq_Suflower_Oil (1L),Grocery & Staples,Sankranti,10-01-2024,16-01-2024
539,459bc3,STBLR-8,CAMP_SAN_01,P13,350,BOGOF,97,378,98350.00,281,33950.00,132300.00,Bengaluru,Atliq_High_Glo_15W_LED_Bulb,Home Appliances,Sankranti,10-01-2024,16-01-2024
540,ed90b8,STVSK-4,CAMP_SAN_01,P05,55,25% OFF,18,13,-275.00,-5,990.00,715.00,Visakhapatnam,Atliq_Scrub_Sponge_For_Dishwash,Home Care,Sankranti,10-01-2024,16-01-2024
541,8fecef,STCHE-1,CAMP_DIW_01,P07,300,BOGOF,75,217,42600.00,142,22500.00,65100.00,Chennai,Atliq_Curtains,Home Care,Diwali,12-11-2023,18-11-2023
542,dc2bb1,STMYS-3,CAMP_SAN_01,P02,860,33% OFF,400,476,65360.00,76,344000.00,409360.00,Mysuru,Atliq_Sonamasuri_Rice (10KG),Grocery & Staples,Sankranti,10-01-2024,16-01-2024
543,13a676,STCBE-4,CAMP_DIW_01,P01,172,33% OFF,203,296,15996.00,93,34916.00,50912.00,Coimbatore,Atliq_Masoor_Dal (1KG),Grocery & Staples,Diwali,12-11-2023,18-11-2023
544,42fb76,STHYD-5,CAMP_DIW_01,P10,65,50% OFF,112,151,2535.00,39,7280.00,9815.00,Hyderabad,Atliq_Cream_Beauty_Bathing_Soap (125GM),Personal Care,Diwali,12-11-2023,18-11-2023
545,f741af,STHYD-2,CAMP_SAN_01,P01,172,33% OFF,333,456,21156.00,123,57276.00,78432.00,Hyderabad,Atliq_Masoor_Dal (1KG),Grocery & Staples,Sankranti,10-01-2024,16-01-2024
546,5c6465,STHYD-5,CAMP_SAN_01,P08,1190,BOGOF,36,139,122570.00,103,42840.00,165410.00,Hyderabad,Atliq_Double_Bedsheet_set,Home Care,Sankranti,10-01-2024,16-01-2024
547,2ba228,STCHE-5,CAMP_DIW_01,P02,860,33% OFF,316,388,61920.00,72,271760.00,333680.00,Chennai,Atliq_Sonamasuri_Rice (10KG),Grocery & Staples,Diwali,12-11-2023,18-11-2023
548,21ac82,STHYD-2,CAMP_SAN_01,P06,415,25% OFF,46,34,-4980.00,-12,19090.00,14110.00,Hyderabad,Atliq_Fusion_Container_Set_of_3,Home Care,Sankranti,10-01-2024,16-01-2024
549,8e97d1,STBLR-7,CAMP_SAN_01,P09,90,25% OFF,72,58,-1260.00,-14,6480.00,5220.00,Bengaluru,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care,Sankranti,10-01-2024,16-01-2024
550,335090,STMYS-0,CAMP_DIW_01,P15,3000,500 Cashback,262,673,1233000.00,411,786000.00,2019000.00,Mysuru,Atliq_Home_Essential_8_Product_Combo,Combo1,Diwali,12-11-2023,18-11-2023
551,fc8d10,STMLR-0,CAMP_SAN_01,P08,1190,BOGOF,27,70,51170.00,43,32130.00,83300.00,Mangalore,Atliq_Double_Bedsheet_set,Home Care,Sankranti,10-01-2024,16-01-2024
552,9a425b,STCBE-0,CAMP_DIW_01,P03,156,25% OFF,276,267,-1404.00,-9,43056.00,41652.00,Coimbatore,Atliq_Suflower_Oil (1L),Grocery & Staples,Diwali,12-11-2023,18-11-2023
553,4f570c,STBLR-7,CAMP_DIW_01,P05,55,25% OFF,122,107,-825.00,-15,6710.00,5885.00,Bengaluru,Atliq_Scrub_Sponge_For_Dishwash,Home Care,Diwali,12-11-2023,18-11-2023
554,d1138a,STTRV-1,CAMP_DIW_01,P12,62,50% OFF,63,84,1302.00,21,3906.00,5208.00,Trivandrum,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care,Diwali,12-11-2023,18-11-2023
555,b6dd84,STVJD-1,CAMP_SAN_01,P01,172,33% OFF,166,225,10148.00,59,28552.00,38700.00,Vijayawada,Atliq_Masoor_Dal (1KG),Grocery & Staples,Sankranti,10-01-2024,16-01-2024
556,151c7d,STMLR-1,CAMP_DIW_01,P06,415,25% OFF,49,42,-2905.00,-7,20335.00,17430.00,Mangalore,Atliq_Fusion_Container_Set_of_3,Home Care,Diwali,12-11-2023,18-11-2023
557,240703,STHYD-5,CAMP_SAN_01,P02,860,33% OFF,471,659,161680.00,188,405060.00,566740.00,Hyderabad,Atliq_Sonamasuri_Rice (10KG),Grocery & Staples,Sankranti,10-01-2024,16-01-2024
558,8d5095,STCBE-2,CAMP_DIW_01,P15,3000,500 Cashback,234,840,1818000.00,606,702000.00,2520000.00,Coimbatore,Atliq_Home_Essential_8_Product_Combo,Combo1,Diwali,12-11-2023,18-11-2023
559,efd0d2,STMYS-2,CAMP_DIW_01,P15,3000,500 Cashback,486,1273,2361000.00,787,1458000.00,3819000.00,Mysuru,Atliq_Home_Essential_8_Product_Combo,Combo1,Diwali,12-11-2023,18-11-2023
560,8ef678,STMYS-3,CAMP_DIW_01,P01,172,33% OFF,311,398,14964.00,87,53492.00,68456.00,Mysuru,Atliq_Masoor_Dal (1KG),Grocery & Staples,Diwali,12-11-2023,18-11-2023
561,4ca177,STVSK-4,CAMP_SAN_01,P14,1020,BOGOF,75,198,125460.00,123,76500.00,201960.00,Visakhapatnam,Atliq_waterproof_Immersion_Rod,Home Appliances,Sankranti,10-01-2024,16-01-2024
562,fc3f51,STBLR-6,CAMP_SAN_01,P07,300,BOGOF,40,165,37500.00,125,12000.00,49500.00,Bengaluru,Atliq_Curtains,Home Care,Sankranti,10-01-2024,16-01-2024
563,f3d93f,STHYD-4,CAMP_DIW_01,P09,110,50% OFF,73,95,2420.00,22,8030.00,10450.00,Hyderabad,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care,Diwali,12-11-2023,18-11-2023
564,792708,STBLR-5,CAMP_SAN_01,P13,350,BOGOF,115,445,115500.00,330,40250.00,155750.00,Bengaluru,Atliq_High_Glo_15W_LED_Bulb,Home Appliances,Sankranti,10-01-2024,16-01-2024
565,4692bf,STMLR-0,CAMP_SAN_01,P04,370,BOGOF,267,731,171680.00,464,98790.00,270470.00,Mangalore,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples,Sankranti,10-01-2024,16-01-2024
566,deb3a5,STHYD-2,CAMP_SAN_01,P12,62,50% OFF,52,72,1240.00,20,3224.00,4464.00,Hyderabad,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care,Sankranti,10-01-2024,16-01-2024
567,a0dc46,STHYD-3,CAMP_DIW_01,P05,55,25% OFF,129,104,-1375.00,-25,7095.00,5720.00,Hyderabad,Atliq_Scrub_Sponge_For_Dishwash,Home Care,Diwali,12-11-2023,18-11-2023
568,bb447f,STCBE-3,CAMP_SAN_01,P12,62,50% OFF,36,55,1178.00,19,2232.00,3410.00,Coimbatore,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care,Sankranti,10-01-2024,16-01-2024
569,fa1dd3,STCHE-3,CAMP_SAN_01,P15,3000,500 Cashback,127,367,720000.00,240,381000.00,1101000.00,Chennai,Atliq_Home_Essential_8_Product_Combo,Combo1,Sankranti,10-01-2024,16-01-2024
570,837127,STVJD-0,CAMP_DIW_01,P03,156,25% OFF,208,197,-1716.00,-11,32448.00,30732.00,Vijayawada,Atliq_Suflower_Oil (1L),Grocery & Staples,Diwali,12-11-2023,18-11-2023
571,6aae63,STMYS-2,CAMP_DIW_01,P13,350,BOGOF,63,189,44100.00,126,22050.00,66150.00,Mysuru,Atliq_High_Glo_15W_LED_Bulb,Home Appliances,Diwali,12-11-2023,18-11-2023
572,a24528,STVSK-2,CAMP_DIW_01,P05,55,25% OFF,70,62,-440.00,-8,3850.00,3410.00,Visakhapatnam,Atliq_Scrub_Sponge_For_Dishwash,Home Care,Diwali,12-11-2023,18-11-2023
573,4ff977,STVSK-4,CAMP_DIW_01,P15,3000,500 Cashback,292,750,1374000.00,458,876000.00,2250000.00,Visakhapatnam,Atliq_Home_Essential_8_Product_Combo,Combo1,Diwali,12-11-2023,18-11-2023
574,3.42E+08,STMDU-3,CAMP_SAN_01,P11,190,50% OFF,34,38,760.00,4,6460.00,7220.00,Madurai,Atliq_Doodh_Kesar_Body_Lotion (200ML),Personal Care,Sankranti,10-01-2024,16-01-2024
575,f8b215,STBLR-4,CAMP_DIW_01,P14,1020,BOGOF,40,138,99960.00,98,40800.00,140760.00,Bengaluru,Atliq_waterproof_Immersion_Rod,Home Appliances,Diwali,12-11-2023,18-11-2023
576,f6c17f,STBLR-0,CAMP_SAN_01,P09,90,25% OFF,54,45,-810.00,-9,4860.00,4050.00,Bengaluru,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care,Sankranti,10-01-2024,16-01-2024
577,67f756,STHYD-5,CAMP_SAN_01,P13,350,BOGOF,111,441,115500.00,330,38850.00,154350.00,Hyderabad,Atliq_High_Glo_15W_LED_Bulb,Home Appliances,Sankranti,10-01-2024,16-01-2024
578,d6cc80,STCHE-4,CAMP_DIW_01,P07,300,BOGOF,61,236,52500.00,175,18300.00,70800.00,Chennai,Atliq_Curtains,Home Care,Diwali,12-11-2023,18-11-2023
579,9d9a6c,STCBE-1,CAMP_SAN_01,P15,3000,500 Cashback,82,190,324000.00,108,246000.00,570000.00,Coimbatore,Atliq_Home_Essential_8_Product_Combo,Combo1,Sankranti,10-01-2024,16-01-2024
580,7ae5f8,STCHE-7,CAMP_DIW_01,P11,190,50% OFF,87,114,5130.00,27,16530.00,21660.00,Chennai,Atliq_Doodh_Kesar_Body_Lotion (200ML),Personal Care,Diwali,12-11-2023,18-11-2023
581,fedf26,STMLR-2,CAMP_SAN_01,P10,50,25% OFF,19,15,-200.00,-4,950.00,750.00,Mangalore,Atliq_Cream_Beauty_Bathing_Soap (125GM),Personal Care,Sankranti,10-01-2024,16-01-2024
582,bfdede,STMYS-2,CAMP_SAN_01,P11,190,50% OFF,61,86,4750.00,25,11590.00,16340.00,Mysuru,Atliq_Doodh_Kesar_Body_Lotion (200ML),Personal Care,Sankranti,10-01-2024,16-01-2024
583,e2f806,STMDU-1,CAMP_DIW_01,P14,1020,BOGOF,36,126,91800.00,90,36720.00,128520.00,Madurai,Atliq_waterproof_Immersion_Rod,Home Appliances,Diwali,12-11-2023,18-11-2023
584,2706c5,STMYS-2,CAMP_DIW_01,P12,62,50% OFF,77,97,1240.00,20,4774.00,6014.00,Mysuru,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care,Diwali,12-11-2023,18-11-2023
585,79f662,STVSK-1,CAMP_SAN_01,P09,90,25% OFF,40,28,-1080.00,-12,3600.00,2520.00,Visakhapatnam,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care,Sankranti,10-01-2024,16-01-2024
586,3133f3,STCHE-5,CAMP_SAN_01,P09,90,25% OFF,63,53,-900.00,-10,5670.00,4770.00,Chennai,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care,Sankranti,10-01-2024,16-01-2024
587,fd4e7e,STCBE-4,CAMP_SAN_01,P03,200,BOGOF,336,913,115400.00,577,67200.00,182600.00,Coimbatore,Atliq_Suflower_Oil (1L),Grocery & Staples,Sankranti,10-01-2024,16-01-2024
588,77c6d5,STCHE-1,CAMP_DIW_01,P09,110,50% OFF,59,67,880.00,8,6490.00,7370.00,Chennai,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care,Diwali,12-11-2023,18-11-2023
589,0d23fe,STVSK-4,CAMP_DIW_01,P09,110,50% OFF,63,86,2530.00,23,6930.00,9460.00,Visakhapatnam,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care,Diwali,12-11-2023,18-11-2023
590,221da2,STCBE-3,CAMP_SAN_01,P15,3000,500 Cashback,91,211,360000.00,120,273000.00,633000.00,Coimbatore,Atliq_Home_Essential_8_Product_Combo,Combo1,Sankranti,10-01-2024,16-01-2024
591,b1a501,STBLR-0,CAMP_DIW_01,P11,190,50% OFF,80,108,5320.00,28,15200.00,20520.00,Bengaluru,Atliq_Doodh_Kesar_Body_Lotion (200ML),Personal Care,Diwali,12-11-2023,18-11-2023
592,4e42b9,STHYD-4,CAMP_SAN_01,P03,200,BOGOF,376,1447,214200.00,1071,75200.00,289400.00,Hyderabad,Atliq_Suflower_Oil (1L),Grocery & Staples,Sankranti,10-01-2024,16-01-2024
593,1e5ae7,STCHE-7,CAMP_SAN_01,P09,90,25% OFF,54,51,-270.00,-3,4860.00,4590.00,Chennai,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care,Sankranti,10-01-2024,16-01-2024
594,078a6a,STMDU-0,CAMP_SAN_01,P09,90,25% OFF,57,47,-900.00,-10,5130.00,4230.00,Madurai,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care,Sankranti,10-01-2024,16-01-2024
595,8dca75,STBLR-5,CAMP_DIW_01,P13,350,BOGOF,71,248,61950.00,177,24850.00,86800.00,Bengaluru,Atliq_High_Glo_15W_LED_Bulb,Home Appliances,Diwali,12-11-2023,18-11-2023
596,4eb35e,STCHE-6,CAMP_SAN_01,P04,370,BOGOF,483,1907,526880.00,1424,178710.00,705590.00,Chennai,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples,Sankranti,10-01-2024,16-01-2024
597,73ad85,STHYD-5,CAMP_DIW_01,P05,55,25% OFF,106,102,-220.00,-4,5830.00,5610.00,Hyderabad,Atliq_Scrub_Sponge_For_Dishwash,Home Care,Diwali,12-11-2023,18-11-2023
598,b98ea0,STCHE-3,CAMP_SAN_01,P11,190,50% OFF,48,69,3990.00,21,9120.00,13110.00,Chennai,Atliq_Doodh_Kesar_Body_Lotion (200ML),Personal Care,Sankranti,10-01-2024,16-01-2024
599,4406de,STVSK-1,CAMP_SAN_01,P11,190,50% OFF,28,40,2280.00,12,5320.00,7600.00,Visakhapatnam,Atliq_Doodh_Kesar_Body_Lotion (200ML),Personal Care,Sankranti,10-01-2024,16-01-2024
600,e98f37,STBLR-3,CAMP_DIW_01,P08,1190,BOGOF,43,145,121380.00,102,51170.00,172550.00,Bengaluru,Atliq_Double_Bedsheet_set,Home Care,Diwali,12-11-2023,18-11-2023
601,311946,STBLR-5,CAMP_DIW_01,P05,55,25% OFF,119,107,-660.00,-12,6545.00,5885.00,Bengaluru,Atliq_Scrub_Sponge_For_Dishwash,Home Care,Diwali,12-11-2023,18-11-2023
602,598637,STCHE-7,CAMP_DIW_01,P09,110,50% OFF,71,90,2090.00,19,7810.00,9900.00,Chennai,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care,Diwali,12-11-2023,18-11-2023
603,a2fd0b,STBLR-6,CAMP_DIW_01,P12,62,50% OFF,112,165,3286.00,53,6944.00,10230.00,Bengaluru,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care,Diwali,12-11-2023,18-11-2023
604,53089f,STTRV-0,CAMP_DIW_01,P07,300,BOGOF,26,87,18300.00,61,7800.00,26100.00,Trivandrum,Atliq_Curtains,Home Care,Diwali,12-11-2023,18-11-2023
605,82ff02,STMDU-0,CAMP_SAN_01,P10,50,25% OFF,22,18,-200.00,-4,1100.00,900.00,Madurai,Atliq_Cream_Beauty_Bathing_Soap (125GM),Personal Care,Sankranti,10-01-2024,16-01-2024
606,20618e,STCHE-3,CAMP_SAN_01,P04,370,BOGOF,379,1622,459910.00,1243,140230.00,600140.00,Chennai,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples,Sankranti,10-01-2024,16-01-2024
607,1b6084,STMLR-1,CAMP_DIW_01,P01,172,33% OFF,141,217,13072.00,76,24252.00,37324.00,Mangalore,Atliq_Masoor_Dal (1KG),Grocery & Staples,Diwali,12-11-2023,18-11-2023
608,4cd59b,STVSK-0,CAMP_SAN_01,P09,90,25% OFF,42,35,-630.00,-7,3780.00,3150.00,Visakhapatnam,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care,Sankranti,10-01-2024,16-01-2024
609,716a3b,STCHE-5,CAMP_SAN_01,P14,1020,BOGOF,130,514,391680.00,384,132600.00,524280.00,Chennai,Atliq_waterproof_Immersion_Rod,Home Appliances,Sankranti,10-01-2024,16-01-2024
610,c32fcd,STHYD-3,CAMP_SAN_01,P08,1190,BOGOF,73,192,141610.00,119,86870.00,228480.00,Hyderabad,Atliq_Double_Bedsheet_set,Home Care,Sankranti,10-01-2024,16-01-2024
611,f517b1,STVSK-4,CAMP_SAN_01,P07,300,BOGOF,33,83,15000.00,50,9900.00,24900.00,Visakhapatnam,Atliq_Curtains,Home Care,Sankranti,10-01-2024,16-01-2024
612,f2d468,STTRV-0,CAMP_SAN_01,P03,200,BOGOF,190,741,110200.00,551,38000.00,148200.00,Trivandrum,Atliq_Suflower_Oil (1L),Grocery & Staples,Sankranti,10-01-2024,16-01-2024
613,371e1a,STBLR-5,CAMP_DIW_01,P01,172,33% OFF,322,483,27692.00,161,55384.00,83076.00,Bengaluru,Atliq_Masoor_Dal (1KG),Grocery & Staples,Diwali,12-11-2023,18-11-2023
614,9bd616,STCHE-0,CAMP_DIW_01,P01,172,33% OFF,330,504,29928.00,174,56760.00,86688.00,Chennai,Atliq_Masoor_Dal (1KG),Grocery & Staples,Diwali,12-11-2023,18-11-2023
615,1c9eaa,STBLR-6,CAMP_DIW_01,P02,860,33% OFF,367,612,210700.00,245,315620.00,526320.00,Bengaluru,Atliq_Sonamasuri_Rice (10KG),Grocery & Staples,Diwali,12-11-2023,18-11-2023
616,1b0022,STVSK-0,CAMP_SAN_01,P04,370,BOGOF,370,1457,402190.00,1087,136900.00,539090.00,Visakhapatnam,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples,Sankranti,10-01-2024,16-01-2024
617,ad2ad4,STMDU-3,CAMP_DIW_01,P04,290,25% OFF,197,175,-6380.00,-22,57130.00,50750.00,Madurai,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples,Diwali,12-11-2023,18-11-2023
618,fad26a,STCHE-3,CAMP_DIW_01,P01,172,33% OFF,369,546,30444.00,177,63468.00,93912.00,Chennai,Atliq_Masoor_Dal (1KG),Grocery & Staples,Diwali,12-11-2023,18-11-2023
619,26a18a,STVSK-3,CAMP_SAN_01,P15,3000,500 Cashback,109,192,249000.00,83,327000.00,576000.00,Visakhapatnam,Atliq_Home_Essential_8_Product_Combo,Combo1,Sankranti,10-01-2024,16-01-2024
620,d3d574,STMLR-2,CAMP_SAN_01,P08,1190,BOGOF,16,63,55930.00,47,19040.00,74970.00,Mangalore,Atliq_Double_Bedsheet_set,Home Care,Sankranti,10-01-2024,16-01-2024
621,0edad5,STTRV-1,CAMP_SAN_01,P13,350,BOGOF,51,205,53900.00,154,17850.00,71750.00,Trivandrum,Atliq_High_Glo_15W_LED_Bulb,Home Appliances,Sankranti,10-01-2024,16-01-2024
622,46ee5a,STCBE-3,CAMP_DIW_01,P04,290,25% OFF,246,214,-9280.00,-32,71340.00,62060.00,Coimbatore,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples,Diwali,12-11-2023,18-11-2023
623,9d3d1f,STCHE-6,CAMP_SAN_01,P15,3000,500 Cashback,147,320,519000.00,173,441000.00,960000.00,Chennai,Atliq_Home_Essential_8_Product_Combo,Combo1,Sankranti,10-01-2024,16-01-2024
624,caa1e1,STCHE-5,CAMP_SAN_01,P03,200,BOGOF,432,1736,260800.00,1304,86400.00,347200.00,Chennai,Atliq_Suflower_Oil (1L),Grocery & Staples,Sankranti,10-01-2024,16-01-2024
625,7d9576,STBLR-7,CAMP_SAN_01,P15,3000,500 Cashback,120,345,675000.00,225,360000.00,1035000.00,Bengaluru,Atliq_Home_Essential_8_Product_Combo,Combo1,Sankranti,10-01-2024,16-01-2024
626,59f792,STCHE-4,CAMP_DIW_01,P15,3000,500 Cashback,448,1545,3291000.00,1097,1344000.00,4635000.00,Chennai,Atliq_Home_Essential_8_Product_Combo,Combo1,Diwali,12-11-2023,18-11-2023
627,86206,STHYD-1,CAMP_SAN_01,P14,1020,BOGOF,102,279,180540.00,177,104040.00,284580.00,Hyderabad,Atliq_waterproof_Immersion_Rod,Home Appliances,Sankranti,10-01-2024,16-01-2024
628,457639,STCHE-4,CAMP_SAN_01,P08,1190,BOGOF,54,222,199920.00,168,64260.00,264180.00,Chennai,Atliq_Double_Bedsheet_set,Home Care,Sankranti,10-01-2024,16-01-2024
629,5f18fc,STVJD-1,CAMP_SAN_01,P10,50,25% OFF,18,13,-250.00,-5,900.00,650.00,Vijayawada,Atliq_Cream_Beauty_Bathing_Soap (125GM),Personal Care,Sankranti,10-01-2024,16-01-2024
630,2fe921,STCHE-0,CAMP_SAN_01,P05,55,25% OFF,25,21,-220.00,-4,1375.00,1155.00,Chennai,Atliq_Scrub_Sponge_For_Dishwash,Home Care,Sankranti,10-01-2024,16-01-2024
631,5760fd,STCBE-1,CAMP_SAN_01,P13,350,BOGOF,87,346,90650.00,259,30450.00,121100.00,Coimbatore,Atliq_High_Glo_15W_LED_Bulb,Home Appliances,Sankranti,10-01-2024,16-01-2024
632,715baf,STHYD-3,CAMP_DIW_01,P13,350,BOGOF,82,239,54950.00,157,28700.00,83650.00,Hyderabad,Atliq_High_Glo_15W_LED_Bulb,Home Appliances,Diwali,12-11-2023,18-11-2023
633,d04bc1,STCBE-0,CAMP_SAN_01,P09,90,25% OFF,49,46,-270.00,-3,4410.00,4140.00,Coimbatore,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care,Sankranti,10-01-2024,16-01-2024
634,269cec,STBLR-6,CAMP_SAN_01,P02,860,33% OFF,532,813,241660.00,281,457520.00,699180.00,Bengaluru,Atliq_Sonamasuri_Rice (10KG),Grocery & Staples,Sankranti,10-01-2024,16-01-2024
635,41dc33,STHYD-1,CAMP_SAN_01,P10,50,25% OFF,36,29,-350.00,-7,1800.00,1450.00,Hyderabad,Atliq_Cream_Beauty_Bathing_Soap (125GM),Personal Care,Sankranti,10-01-2024,16-01-2024
636,420258,STVSK-3,CAMP_SAN_01,P14,1020,BOGOF,54,137,84660.00,83,55080.00,139740.00,Visakhapatnam,Atliq_waterproof_Immersion_Rod,Home Appliances,Sankranti,10-01-2024,16-01-2024
637,005c46,STCBE-2,CAMP_SAN_01,P05,55,25% OFF,18,15,-165.00,-3,990.00,825.00,Coimbatore,Atliq_Scrub_Sponge_For_Dishwash,Home Care,Sankranti,10-01-2024,16-01-2024
638,642b50,STMYS-1,CAMP_DIW_01,P14,1020,BOGOF,36,145,111180.00,109,36720.00,147900.00,Mysuru,Atliq_waterproof_Immersion_Rod,Home Appliances,Diwali,12-11-2023,18-11-2023
